pays;libelleVille;codePostal;codeInsee
22;Le Merzer;22200;22150
22;Le Moustoir;22340;22157
22;Lescouët-Gouarec;22570;22124
22;Le Vieux-Marché;22420;22387
22;Locarn;22340;22128
22;Loc-Envel;22810;22129
22;Loguivy-Plougras;22780;22131
22;Lohuec;22160;22132
22;Louargat;22540;22135
22;Maël-Carhaix;22340;22137
22;Maël-Pestivien;22160;22138
22;Magoar;22480;22139
22;Mellionnec;22110;22146
22;Moustéru;22200;22156
22;Pabu;22200;22161
22;Paule;22340;22163
22;Pédernec;22540;22164
22;Perret;22570;22167
22;Peumerit-Quintin;22480;22169
22;Pléguien;22290;22177
22;Plélauff;22570;22181
22;Plésidy;22720;22189
22;Plestin-les-Grèves;22310;22194
22;Plévin;22340;22202
22;Plouagat;22170;22206
22;Plouaret;22420;22207
22;Plougonver;22810;22216
22;Plougras;22780;22217
22;Plouguernével;22110;22220
22;Plouisy;22200;22223
22;Ploumagoar;22970;22225
22;Ploumilliau;22300;22226
22;Plounérin;22780;22227
22;Plounévez-Moëdec;22810;22228
22;Plounévez-Quintin;22110;22229
22;Plourac'h;22160;22231
22;Plouzélambre;22420;22235
22;Plufur;22310;22238
22;Plusquellec;22160;22243
22;Pluzunet;22140;22245
22;Pommerit-le-Vicomte;22200;22248
22;Pont-Melvez;22390;22249
22;Rostrenen;22110;22266
22;Saint-Adrien;22390;22271
22;Saint-Agathon;22200;22272
22;Saint-Connan;22480;22284
22;Sainte-Tréphine;22480;22331
22;Saint-Fiacre;22720;22289
22;Saint-Gelven;22570;22290
22;Saint-Gilles-Pligeaux;22480;22294
22;Saint-Igeaux;22570;22334
22;Saint-Jean-Kerdaniel;22170;22304
22;Saint-Laurent;22140;22310
22;Saint-Michel-en-Grève;22300;22319
22;Saint-Nicodème;22160;22320
22;Saint-Nicolas-du-Pélem;22480;22321
22;Saint-Péver;22720;22322
22;Saint-Servais;22160;22328
22;Senven-Léhart;22720;22335
22;Squiffiec;22200;22338
22;Tonquédec;22140;22340
22;Trébrivan;22340;22344
22;Trédrez-Locquémeau;22300;22349
22;Tréduder;22310;22350
22;Treffrin;22340;22351
22;Tréglamus;22540;22354
22;Trégonneau;22200;22358
22;Trégrom;22420;22359
22;Tréguidel;22290;22361
22;Trémargat;22110;22365
22;Trémel;22310;22366
22;Tréméven;22290;22370
22;Tréogan;22340;22373
22;Tressignaux;22290;22375
22;Trévérec;22290;22378
22;Berhet;22140;22006
22;Binic;22520;22007
22;Brélidy;22140;22018
22;Camlez;22450;22028
22;Caouënnec-Lanvézéac;22300;22030
22;Cavan;22140;22034
22;Coatascorn;22140;22041
22;Coatréven;22450;22042
22;Etables-sur-Mer;22680;22055
22;Hengoat;22450;22078
22;Ile-de-Bréhat;22870;22016
22;Kerbors;22610;22085
22;Kerfot;22500;22086
22;Kermaria-Sulard;22450;22090
22;Langoat;22450;22101
22;Lanleff;22290;22108
22;Lanloup;22580;22109
22;Lanmérin;22300;22110
22;Lanmodez;22610;22111
22;Lannion;22300;22113
22;Lantic;22410;22117
22;La Roche-Derrien;22450;22264
22;Lézardrieux;22740;22127
22;Louannec;22700;22134
22;Mantallot;22450;22141
22;Minihy-Tréguier;22220;22152
22;Paimpol;22500;22162
22;Penvénan;22710;22166
22;Perros-Guirec;22700;22168
22;Pléhédel;22290;22178
22;Pleubian;22610;22195
22;Pleudaniel;22740;22196
22;Pleumeur-Bodou;22560;22198
22;Pleumeur-Gautier;22740;22199
22;Ploëzal;22260;22204
22;Ploubazlanec;22620;22210
22;Ploubezre;22300;22211
22;Plouëc-du-Trieux;22260;22212
22;Plouézec;22470;22214
22;Plougrescant;22820;22218
22;Plouguiel;22220;22221
22;Plouha;22580;22222
22;Ploulec'h;22300;22224
22;Plourhan;22410;22232
22;Plourivo;22860;22233
22;Pludual;22290;22236
22;Pommerit-Jaudy;22450;22247
22;Pontrieux;22260;22250
22;Pouldouran;22450;22253
22;Prat;22140;22254
22;Quemper-Guézennec;22260;22256
22;Quemperven;22450;22257
22;Rospez;22300;22265
22;Runan;22260;22269
22;Saint-Clet;22260;22283
22;Saint-Gilles-les-Bois;22290;22293
22;Saint-Quay-Perros;22700;22324
22;Saint-Quay-Portrieux;22410;22325
22;Trébeurden;22560;22343
22;Trédarzec;22220;22347
22;Trégastel;22730;22353
22;Tréguier;22220;22362
22;Trélévern;22660;22363
22;Tréveneuc;22410;22377
22;Trévou-Tréguignec;22660;22379
22;Trézény;22450;22381
22;Troguéry;22450;22383
22;Yvias;22930;22390
23;Ajain;23380;23002
23;Anzême;23000;23004
23;Arrènes;23210;23006
23;Augères;23210;23010
23;Aulon;23210;23011
23;Auriat;23400;23012
23;Azat-Châtenet;23210;23014
23;Azerables;23160;23015
23;Bazelat;23160;23018
23;Bénévent-l'Abbaye;23210;23021
23;Bonnat;23220;23025
23;Bosmoreau-les-Mines;23400;23027
23;Bourganeuf;23400;23030
23;Bussière-Dunoise;23320;23036
23;Ceyroux;23210;23042
23;Chambon-Sainte-Croix;23220;23044
23;Chamborand;23240;23047
23;Champsanglard;23220;23049
23;Châtelus-le-Marcheix;23430;23056
23;Chéniers;23220;23062
23;Colondannes;23800;23065
23;Crozant;23160;23070
23;Dun-le-Palestel;23800;23075
23;Faux-Mazuras;23400;23078
23;Fleurat;23320;23082
23;Fresselines;23450;23087
23;Gartempe;23320;23088
23;Glénic;23380;23092
23;Guéret;23000;23096
23;Jouillat;23220;23101
23;La Brionne;23000;23033
23;La Celle-Dunoise;23800;23039
23;La Chapelle-Baloue;23160;23050
23;La Chapelle-Taillefert;23000;23052
23;Ladapeyre;23270;23102
23;Lafat;23800;23103
23;La Forêt-du-Temple;23360;23084
23;La Saunière;23000;23169
23;La Souterraine;23300;23176
23;Le Bourg-d'Hem;23220;23029
23;Le Grand-Bourg;23240;23095
23;Linard;23220;23109
23;Lizières;23240;23111
23;Lourdoueix-Saint-Pierre;23360;23112
23;Maison-Feyne;23800;23117
23;Malval;23220;23121
23;Mansat-la-Courrière;23400;23122
23;Marsac;23210;23124
23;Masbaraud-Mérignat;23400;23126
23;Méasnes;23360;23130
23;Montaigut-le-Blanc;23320;23132
23;Montboucher;23400;23133
23;Mortroux;23220;23136
23;Mourioux-Vieilleville;23210;23137
23;Moutier-Malcard;23220;23139
23;Naillat;23800;23141
23;Noth;23300;23143
23;Nouzerolles;23360;23147
23;Sagnat;23800;23166
23;Saint-Agnant-de-Versillat;23300;23177
23;Saint-Amand-Jartoudeix;23400;23181
23;Saint-Christophe;23000;23186
23;Saint-Dizier-Leyrenne;23400;23189
23;Sainte-Feyre;23000;23193
23;Saint-Etienne-de-Fursac;23290;23192
23;Saint-Fiel;23000;23195
23;Saint-Germain-Beaupré;23160;23199
23;Saint-Goussaud;23430;23200
23;Saint-Laurent;23000;23206
23;Saint-Léger-Bridereix;23300;23207
23;Saint-Léger-le-Guérétois;23000;23208
23;Saint-Martin-Sainte-Catherine;23430;23217
23;Saint-Maurice-la-Souterraine;23300;23219
23;Saint-Pierre-Chérignat;23430;23230
23;Saint-Pierre-de-Fursac;23290;23231
23;Saint-Priest-la-Feuille;23300;23235
23;Saint-Priest-la-Plaine;23240;23236
23;Saint-Priest-Palus;23400;23237
23;Saint-Sébastien;23160;23239
23;Saint-Silvain-Montaigut;23320;23242
23;Saint-Sulpice-le-Dunois;23800;23244
23;Saint-Sulpice-le-Guérétois;23000;23245
23;Saint-Vaury;23320;23247
23;Saint-Victor-en-Marche;23000;23248
23;Savennes;23000;23170
23;Soubrebost;23250;23173
23;Vareilles;23300;23258
23;Villard;23800;23263
23;Ahun;23150;23001
23;Alleyrat;23200;23003
23;Arfeuille-Châtain;23700;23005
23;Ars;23480;23007
23;Aubusson;23200;23008
23;Auge;23170;23009
23;Auzances;23700;23013
23;Banize;23120;23016
23;Basville;23260;23017
23;Beissat;23260;23019
23;Bellegarde-en-Marche;23190;23020
23;Bétête;23270;23022
23;Blaudeix;23140;23023
23;Blessac;23200;23024
23;Bord-Saint-Georges;23230;23026
23;Bosroger;23200;23028
23;Boussac;23600;23031
23;Boussac-Bourg;23600;23032
23;Brousse;23700;23034
23;Budelière;23170;23035
23;Bussière-Nouvelle;23700;23037
23;Bussière-Saint-Georges;23600;23038
23;Chamberaud;23480;23043
23;Chambonchard;23110;23046
23;Chambon-sur-Voueize;23170;23045
23;Champagnat;23190;23048
23;Chard;23700;23053
23;Charron;23700;23054
23;Châtelard;23700;23055
23;Châtelus-Malvaleix;23270;23057
23;Chavanat;23250;23060
23;Chénérailles;23130;23061
23;Clairavaux;23500;23063
23;Clugnat;23270;23064
23;Cressat;23140;23068
23;Crocq;23260;23069
23;Croze;23500;23071
23;Domeyrot;23140;23072
23;Dontreix;23700;23073
23;Evaux-les-Bains;23110;23076
23;Faux-la-Montagne;23340;23077
23;Felletin;23500;23079
23;Féniers;23100;23080
23;Flayat;23260;23081
23;Fontanières;23110;23083
23;Fransèches;23480;23086
23;Genouillac;23350;23089
23;Gentioux-Pigerolles;23340;23090
23;Gioux;23500;23091
23;Gouzon;23230;23093
23;Issoudun-Létrieix;23130;23097
23;Jalesches;23270;23098
23;Janaillat;23250;23099
23;Jarnages;23140;23100
23;La Celle-sous-Gouzon;23230;23040
23;La Cellette;23350;23041
23;La Chapelle-Saint-Martial;23250;23051
23;La Chaussade;23200;23059
23;La Courtine;23100;23067
23;La Mazière-aux-Bons-Hommes;23260;23129
23;La Nouaille;23500;23144
23;La Pouge;23250;23157
23;La Serre-Bussière-Vieille;23190;23172
23;Lavaufranche;23600;23104
23;Lavaveix-les-Mines;23150;23105
23;La Villedieu;23340;23264
23;La Villeneuve;23260;23265
23;La Villetelle;23260;23266
23;Le Chauchet;23130;23058
23;Le Compas;23700;23066
23;Le Donzeil;23480;23074
23;Le Mas-d'Artige;23100;23125
23;Le Monteil-au-Vicomte;23460;23134
23;Lépaud;23170;23106
23;Lépinas;23150;23107
23;Les Mars;23700;23123
23;Leyrat;23600;23108
23;Lioux-les-Monges;23700;23110
23;Lupersat;23190;23113
23;Lussat;23170;23114
23;Magnat-l'Etrange;23260;23115
23;Mainsat;23700;23116
23;Maisonnisses;23150;23118
23;Malleret;23260;23119
23;Malleret-Boussac;23600;23120
23;Mautes;23190;23127
23;Mazeirat;23150;23128
23;Mérinchal;23420;23131
23;Moutier-d'Ahun;23150;23138
23;Moutier-Rozeille;23200;23140
23;Néoux;23200;23142
23;Nouhant;23170;23145
23;Nouzerines;23600;23146
23;Nouziers;23350;23148
23;Parsac;23140;23149
23;Peyrabout;23000;23150
23;Peyrat-la-Nonière;23130;23151
23;Pierrefitte;23130;23152
23;Pionnat;23140;23154
23;Pontarion;23250;23155
23;Pontcharraud;23260;23156
23;Poussanges;23500;23158
23;Puy-Malsignat;23130;23159
23;Reterre;23110;23160
23;Rimondeix;23140;23161
23;Roches;23270;23162
23;Rougnat;23700;23164
23;Royère-de-Vassivière;23460;23165
23;Saint-Agnant-près-Crocq;23260;23178
23;Saint-Alpinien;23200;23179
23;Saint-Amand;23200;23180
23;Saint-Avit-de-Tardes;23200;23182
23;Saint-Avit-le-Pauvre;23480;23183
23;Saint-Bard;23260;23184
23;Saint-Chabrais;23130;23185
23;Saint-Dizier-la-Tour;23130;23187
23;Saint-Dizier-les-Domaines;23270;23188
23;Saint-Domet;23190;23190
23;Sainte-Feyre-la-Montagne;23500;23194
23;Saint-Eloi;23000;23191
23;Saint-Frion;23500;23196
23;Saint-Georges-la-Pouge;23250;23197
23;Saint-Georges-Nigremont;23500;23198
23;Saint-Hilaire-la-Plaine;23150;23201
23;Saint-Hilaire-le-Château;23250;23202
23;Saint-Julien-la-Genête;23110;23203
23;Saint-Julien-le-Châtel;23130;23204
23;Saint-Junien-la-Bregère;23400;23205
23;Saint-Loup;23130;23209
23;Saint-Maixant;23200;23210
23;Saint-Marc-à-Frongier;23200;23211
23;Saint-Marc-à-Loubaud;23460;23212
23;Saint-Marien;23600;23213
23;Saint-Martial-le-Mont;23150;23214
23;Saint-Martial-le-Vieux;23100;23215
23;Saint-Martin-Château;23460;23216
23;Saint-Maurice-près-Crocq;23260;23218
23;Saint-Médard-la-Rochette;23200;23220
23;Saint-Merd-la-Breuille;23100;23221
23;Saint-Michel-de-Veisse;23480;23222
23;Saint-Moreil;23400;23223
23;Saint-Oradoux-de-Chirouze;23100;23224
23;Saint-Oradoux-près-Crocq;23260;23225
23;Saint-Pardoux-d'Arnet;23260;23226
23;Saint-Pardoux-le-Neuf;23200;23228
23;Saint-Pardoux-les-Cards;23150;23229
23;Saint-Pardoux-Morterolles;23400;23227
23;Saint-Pierre-Bellevue;23460;23232
23;Saint-Pierre-le-Bost;23600;23233
23;Saint-Priest;23110;23234
23;Saint-Quentin-la-Chabanne;23500;23238
23;Saint-Silvain-Bas-le-Roc;23600;23240
23;Saint-Silvain-Bellegarde;23190;23241
23;Saint-Silvain-sous-Toulx;23140;23243
23;Saint-Sulpice-les-Champs;23480;23246
23;Saint-Yrieix-la-Montagne;23460;23249
23;Saint-Yrieix-les-Bois;23150;23250
23;Sannat;23110;23167
23;Sardent;23250;23168
23;Sermur;23700;23171
23;Soumans;23600;23174
23;Sous-Parsat;23150;23175
23;Tardes;23170;23251
23;Tercillat;23350;23252
23;Thauron;23250;23253
23;Toulx-Sainte-Croix;23600;23254
23;Trois-Fonds;23230;23255
23;Vallière;23120;23257
23;Verneiges;23170;23259
23;Vidaillat;23250;23260
23;Viersat;23170;23261
23;Vigeville;23140;23262
24;Annesse-et-Beaulieu;24430;24010
24;Beaupouyet;24400;24029
24;Beauronne;24400;24032
24;Bourgnac;24400;24059
24;Champcevinel;24750;24098
24;Chancelade;24650;24102
24;Chantérac;24190;24104
24;Château-l'Evêque;24460;24115
24;Coulounieix-Chamiers;24660;24138
24;Coursac;24430;24139
24;Douzillac;24190;24157
24;Echourgnac;24410;24159
24;Eygurande-et-Gardedeuil;24700;24165
24;Grignols;24110;24205
24;Jaure;24140;24213
24;La Chapelle-Gonaguet;24350;24108
24;Léguillac-de-l'Auche;24110;24236
24;Le Pizou;24700;24329
24;Manzac-sur-Vern;24110;24251
24;Marsac-sur-l'Isle;24430;24256
24;Ménesplet;24700;24264
24;Mensignac;24350;24266
24;Montpon-Ménestérol;24700;24294
24;Montrem;24110;24295
24;Mussidan;24400;24299
24;Neuvic;24190;24309
24;Périgueux;24000;24322
24;Razac-sur-l'Isle;24430;24350
24;Saint-André-de-Double;24190;24367
24;Saint-Aquilin;24110;24371
24;Saint-Astier;24110;24372
24;Saint-Barthélemy-de-Bellegarde;24700;24380
24;Saint-Etienne-de-Puycorbier;24400;24399
24;Saint-Front-de-Pradoux;24400;24409
24;Saint-Germain-du-Salembre;24190;24418
24;Saint-Jean-d'Ataux;24190;24424
24;Saint-Laurent-des-Hommes;24400;24436
24;Saint-Léon-sur-l'Isle;24110;24442
24;Saint-Louis-en-l'Isle;24400;24444
24;Saint-Martial-d'Artenset;24700;24449
24;Saint-Martin-l'Astier;24400;24457
24;Saint-Médard-de-Mussidan;24400;24462
24;Saint-Michel-de-Double;24400;24465
24;Saint-Sauveur-Lalande;24700;24500
24;Saint-Séverin-d'Estissac;24190;24502
24;Saint-Vincent-de-Connezac;24190;24509
24;Sourzac;24400;24543
24;Trélissac;24750;24557
24;Vallereuil;24190;24562
24;Alles-sur-Dordogne;24480;24005
24;Badefols-sur-Dordogne;24150;24022
24;Baneuil;24150;24023
24;Bardou;24560;24024
24;Bayac;24150;24027
24;Beaumont;24440;24028
24;Beauregard-et-Bassac;24140;24031
24;Beleymas;24140;24034
24;Bergerac;24100;24037
24;Biron;24540;24043
24;Boisse;24560;24045
24;Bonneville-et-Saint-Avit-de-Fumadières;24230;24048
24;Bosset;24130;24051
24;Bouillac;24480;24052
24;Bouniagues;24560;24054
24;Bourniquel;24150;24060
24;Calès;24150;24073
24;Campsegret;24140;24077
24;Capdrot;24540;24080
24;Carsac-de-Gurson;24610;24083
24;Cause-de-Clérans;24150;24088
24;Clermont-de-Beauregard;24140;24123
24;Colombier;24560;24126
24;Conne-de-Labarde;24560;24132
24;Cours-de-Pile;24520;24140
24;Couze-et-Saint-Front;24150;24143
24;Creysse;24100;24145
24;Cunèges;24240;24148
24;Douville;24140;24155
24;Eglise-Neuve-d'Issac;24400;24161
24;Eymet;24500;24167
24;Faurilles;24560;24176
24;FAUX;24560;24177
24;Flaugeac;24240;24181
24;Fonroque;24500;24186
24;Fougueyrolles;33220;24189
24;Fraisse;24130;24191
24;Gageac-et-Rouillac;24240;24193
24;Gardonne;24680;24194
24;Gaugeac;24540;24195
24;Ginestet;24130;24197
24;Issac;24400;24211
24;Issigeac;24560;24212
24;Labouquerie;24440;24219
24;La Force;24130;24222
24;Lalinde;24150;24223
24;Lamonzie-Montastruc;24520;24224
24;Lamonzie-Saint-Martin;24680;24225
24;Lamothe-Montravel;24230;24226
24;Lanquais;24150;24228
24;Lavalade;24540;24231
24;Laveyssière;24130;24233
24;Le Buisson-de-Cadouin;24480;24068
24;Le Fleix;24130;24182
24;Lembras;24100;24237
24;Les Lèches;24400;24234
24;Liorac-sur-Louyre;24520;24242
24;Lolme;24540;24244
24;Lunas;24130;24246
24;Marsalès;24540;24257
24;Maurens;24140;24259
24;Mauzac-et-Grand-Castang;24150;24260
24;Mescoules;24240;24267
24;Minzac;24610;24272
24;Molières;24480;24273
24;Monbazillac;24240;24274
24;Monestier;24240;24276
24;Monfaucon;24130;24277
24;Monmadalès;24560;24278
24;Monmarvès;24560;24279
24;Monpazier;24540;24280
24;Monsac;24440;24281
24;Monsaguel;24560;24282
24;Montagnac-la-Crempse;24140;24285
24;Montaut;24560;24287
24;Montazeau;24230;24288
24;Montcaret;24230;24289
24;Montferrand-du-Périgord;24440;24290
24;Montpeyroux;24610;24292
24;Mouleydier;24520;24296
24;Moulin-Neuf;24700;24297
24;Nastringues;24230;24306
24;Naussannes;24440;24307
24;Nojals-et-Clotte;24440;24310
24;Plaisance;24560;24168
24;Pomport;24240;24331
24;Pontours;24150;24334
24;Port-Sainte-Foy-et-Ponchapt;33220;24335
24;Pressignac-Vicq;24150;24338
24;Prigonrieux;24130;24340
24;Queyssac;24140;24345
24;Rampieux;24440;24347
24;Razac-de-Saussignac;24240;24349
24;Razac-d'Eymet;24500;24348
24;Ribagnac;24240;24351
24;Rouffignac-de-Sigoulès;24240;24357
24;Sadillac;24500;24359
24;Saint-Agne;24520;24361
24;Saint-Antoine-de-Breuilh;24230;24370
24;Saint-Aubin-de-Cadelech;24500;24373
24;Saint-Aubin-de-Lanquais;24560;24374
24;Saint-Avit-Rivière;24540;24378
24;Saint-Avit-Sénieur;24440;24379
24;Saint-Capraise-de-Lalinde;24150;24382
24;Saint-Capraise-d'Eymet;24500;24383
24;Saint-Cassien;24540;24384
24;Saint-Cernin-de-Labarde;24560;24385
24;Sainte-Croix;24440;24393
24;Sainte-Eulalie-d'Eymet;24500;24402
24;Sainte-Innocence;24500;24423
24;Sainte-Radegonde;24560;24492
24;Sainte-Sabine-Born;24440;24497
24;Saint-Félix-de-Villadeix;24510;24405
24;Saint-Georges-Blancaneix;24130;24413
24;Saint-Georges-de-Montclard;24140;24414
24;Saint-Géraud-de-Corps;24700;24415
24;Saint-Germain-et-Mons;24520;24419
24;Saint-Géry;24400;24420
24;Saint-Hilaire-d'Estissac;24140;24422
24;Saint-Jean-d'Estissac;24140;24426
24;Saint-Jean-d'Eyraud;24140;24427
24;Saint-Julien-de-Crempse;24140;24431
24;Saint-Julien-d'Eymet;24500;24433
24;Saint-Laurent-des-Vignes;24100;24437
24;Saint-Léon-d'Issigeac;24560;24441
24;Saint-Marcel-du-Périgord;24510;24445
24;Saint-Marcory;24540;24446
24;Saint-Martin-de-Gurson;24610;24454
24;Saint-Martin-des-Combes;24140;24456
24;Saint-Méard-de-Gurçon;24610;24461
24;Saint-Michel-de-Montaigne;24230;24466
24;Saint-Nexans;24520;24472
24;Saint-Perdoux;24560;24483
24;Saint-Pierre-d'Eyraud;24130;24487
24;Saint-Rémy;24700;24494
24;Saint-Romain-de-Monpazier;24540;24495
24;Saint-Sauveur;24520;24499
24;Saint-Seurin-de-Prats;24230;24501
24;Saint-Vivien;24230;24514
24;Saussignac;24240;24523
24;Serres-et-Montguyard;24500;24532
24;Sigoulès;24240;24534
24;Singleyrac;24500;24536
24;Soulaures;24540;24542
24;Thénac;24240;24549
24;Urval;24480;24560
24;Varennes;24150;24566
24;Vélines;24230;24568
24;Verdon;24520;24570
24;Vergt-de-Biron;24540;24572
24;Villamblard;24140;24581
24;Villefranche-de-Lonchat;24610;24584
24;Abjat-sur-Bandiat;24300;24001
24;Agonac;24460;24002
24;Allemans;24600;24007
24;Angoisse;24270;24008
24;Anlhiac;24160;24009
24;Antonne-et-Trigonant;24420;24011
24;Augignac;24300;24016
24;Beaussac;24340;24033
24;Bertric-Burée;24320;24038
24;Biras;24310;24042
24;Bourdeilles;24310;24055
24;Bourg-des-Maisons;24320;24057
24;Bourg-du-Bost;24600;24058
24;Bouteilles-Saint-Sébastien;24320;24062
24;Brantôme;24310;24064
24;Bussac;24350;24069
24;Busserolles;24360;24070
24;Bussière-Badil;24360;24071
24;Cantillac;24530;24079
24;Celles;24600;24090
24;Cercles;24320;24093
24;Chaleix;24800;24095
24;Champagnac-de-Belair;24530;24096
24;Champagne-et-Fontaine;24320;24097
24;Champeaux-et-la-Chapelle-Pommier;24340;24099
24;Champniers-et-Reilhac;24360;24100
24;Champs-Romain;24470;24101
24;Chapdeuil;24320;24105
24;Chassaignes;24600;24114
24;Chenaud;24410;24118
24;Cherval;24320;24119
24;Clermont-d'Excideuil;24160;24124
24;Comberanche-et-Epeluche;24600;24128
24;Condat-sur-Trincou;24530;24129
24;Connezac;24300;24131
24;Corgnac-sur-l'Isle;24800;24134
24;Cornille;24750;24135
24;Coulaures;24420;24137
24;Coutures;24320;24141
24;Creyssac;24350;24144
24;Cubjac;24640;24147
24;Douchapt;24350;24154
24;Dussac;24270;24158
24;Escoire;24420;24162
24;Etouars;24360;24163
24;Excideuil;24160;24164
24;Eyvirat;24460;24170
24;Eyzerac;24800;24171
24;Festalemps;24410;24178
24;Firbeix;24450;24180
24;Génis;24160;24196
24;Gout-Rossignol;24320;24199
24;Grand-Brassac;24350;24200
24;Hautefaye;24300;24209
24;Javerlhac-et-la-Chapelle-Saint-Robert;24300;24214
24;Jumilhac-le-Grand;24630;24218
24;La Chapelle-Faucher;24530;24107
24;La Chapelle-Grésignac;24320;24109
24;La Chapelle-Montabourlet;24320;24110
24;La Chapelle-Montmoreau;24300;24111
24;La Coquille;24450;24133
24;La Gonterie-Boulouneix;24310;24198
24;La Jemaye;24410;24216
24;Lanouaille;24270;24227
24;La Rochebeaucourt-et-Argentine;24340;24353
24;La Roche-Chalais;24490;24354
24;La Tour-Blanche;24320;24554
24;Le Bourdeix;24300;24056
24;Le Change;24640;24103
24;Léguillac-de-Cercles;24340;24235
24;Lempzours;24800;24238
24;Les Graulges;24340;24203
24;Ligueux;24460;24239
24;Lisle;24350;24243
24;Lusignac;24320;24247
24;Lussas-et-Nontronneau;24300;24248
24;Mareuil;24340;24253
24;Mayac;24420;24262
24;Mialet;24450;24269
24;Milhac-de-Nontron;24470;24271
